Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-08-19 19:00:00,USA,USA,US,351.85,423.69,37.69,22.78,,false,
2024-08-19 20:00:00,USA,USA,US,351.29,423.27,37.64,23.02,,false,
2024-08-19 21:00:00,USA,USA,US,351.29,423.39,37.54,23.08,,false,
2024-08-19 22:00:00,USA,USA,US,354.12,426.78,36.87,22.37,,false,
2024-08-19 23:00:00,USA,USA,US,361.19,434.88,35.46,20.75,,false,
2024-08-20 00:00:00,USA,USA,US,370.17,444.99,33.75,18.69,,false,
2024-08-20 01:00:00,USA,USA,US,378.01,452.56,32.74,17.14,,false,
2024-08-20 02:00:00,USA,USA,US,373.17,445.93,33.77,17.31,,false,
2024-08-20 03:00:00,USA,USA,US,361.79,432.97,35.61,18.06,,false,
2024-08-20 04:00:00,USA,USA,US,351.04,420.82,37.33,18.62,,false,
2024-08-20 05:00:00,USA,USA,US,343.61,413.05,38.37,18.59,,false,
2024-08-20 06:00:00,USA,USA,US,340.54,410.38,38.63,17.9,,false,
2024-08-20 07:00:00,USA,USA,US,337.39,406.59,39.35,17.87,,false,
2024-08-20 08:00:00,USA,USA,US,337.97,407.14,39.34,17.43,,false,
2024-08-20 09:00:00,USA,USA,US,342.98,413.27,38.2,16.35,,false,
2024-08-20 10:00:00,USA,USA,US,350.28,422.02,36.69,15.33,,false,
2024-08-20 11:00:00,USA,USA,US,353.63,425.47,36.46,15.58,,false,
2024-08-20 12:00:00,USA,USA,US,348.89,419.69,37.7,17.26,,false,
2024-08-20 13:00:00,USA,USA,US,334.85,403.89,40.19,20.38,,false,
2024-08-20 14:00:00,USA,USA,US,325.9,393.9,41.92,22.95,,false,
2024-08-20 15:00:00,USA,USA,US,323.89,391.61,42.4,24.26,,false,
2024-08-20 16:00:00,USA,USA,US,330.09,398.8,41.29,23.85,,false,
2024-08-20 17:00:00,USA,USA,US,335.33,404.37,40.71,23.8,,false,
2024-08-20 18:00:00,USA,USA,US,335.9,405.16,40.53,24.09,,false,
2024-08-20 19:00:00,USA,USA,US,336.55,406.25,40.22,24.16,,false,
2024-08-20 20:00:00,USA,USA,US,338.96,408.87,39.86,24.16,,false,
2024-08-20 21:00:00,USA,USA,US,342.43,412.79,39.22,23.8,,false,
2024-08-20 22:00:00,USA,USA,US,346.69,417.67,38.35,23.0,,false,
2024-08-20 23:00:00,USA,USA,US,356.24,428.64,36.62,21.05,,false,
2024-08-21 00:00:00,USA,USA,US,366.27,440.04,34.69,18.81,,false,
2024-08-21 01:00:00,USA,USA,US,371.15,444.36,34.05,17.63,,false,
2024-08-21 02:00:00,USA,USA,US,364.61,435.6,35.5,18.25,,false,
2024-08-21 03:00:00,USA,USA,US,352.18,421.28,37.69,19.38,,false,
2024-08-21 04:00:00,USA,USA,US,340.7,408.16,39.58,20.37,,false,
2024-08-21 05:00:00,USA,USA,US,333.67,400.97,40.49,20.32,,false,
2024-08-21 06:00:00,USA,USA,US,331.22,398.93,40.67,19.56,,false,
2024-08-21 07:00:00,USA,USA,US,329.17,396.58,41.11,19.23,,false,
2024-08-21 08:00:00,USA,USA,US,329.84,397.53,40.86,18.52,,false,
2024-08-21 09:00:00,USA,USA,US,332.91,401.42,40.1,17.83,,false,
2024-08-21 10:00:00,USA,USA,US,338.81,408.64,38.77,16.84,,false,
2024-08-21 11:00:00,USA,USA,US,344.34,414.69,38.1,16.84,,false,
2024-08-21 12:00:00,USA,USA,US,336.73,405.3,40.02,19.21,,false,
2024-08-21 13:00:00,USA,USA,US,323.36,389.99,42.62,22.58,,false,
2024-08-21 14:00:00,USA,USA,US,313.77,379.59,44.2,24.88,,false,
2024-08-21 15:00:00,USA,USA,US,313.39,379.42,44.26,25.79,,false,
2024-08-21 16:00:00,USA,USA,US,320.71,387.51,43.21,25.46,,false,
2024-08-21 17:00:00,USA,USA,US,327.94,395.67,42.01,24.88,,false,
2024-08-21 18:00:00,USA,USA,US,331.81,400.06,41.37,24.67,,false,
2024-08-21 19:00:00,USA,USA,US,333.48,401.94,41.11,24.75,,false,
2024-08-21 20:00:00,USA,USA,US,332.51,401.14,41.04,25.07,,false,
2024-08-21 21:00:00,USA,USA,US,333.0,401.72,40.91,25.23,,false,
2024-08-21 22:00:00,USA,USA,US,336.51,405.69,40.23,24.64,,false,
2024-08-21 23:00:00,USA,USA,US,341.77,411.62,39.31,23.57,,false,
2024-08-22 00:00:00,USA,USA,US,351.42,422.59,37.53,21.4,,false,
2024-08-22 01:00:00,USA,USA,US,356.23,427.11,36.79,20.15,,false,
2024-08-22 02:00:00,USA,USA,US,351.09,419.99,37.9,20.35,,false,
2024-08-22 03:00:00,USA,USA,US,339.44,406.7,39.86,21.34,,false,
2024-08-22 04:00:00,USA,USA,US,332.67,398.58,41.21,21.77,,false,
2024-08-22 05:00:00,USA,USA,US,329.61,395.87,41.41,21.0,,false,
2024-08-22 06:00:00,USA,USA,US,327.24,394.0,41.54,20.3,,false,
2024-08-22 07:00:00,USA,USA,US,322.22,388.19,42.41,20.43,,false,
2024-08-22 08:00:00,USA,USA,US,321.74,387.78,42.47,20.09,,false,
2024-08-22 09:00:00,USA,USA,US,324.94,391.52,41.93,19.43,,false,
2024-08-22 10:00:00,USA,USA,US,330.75,398.61,40.62,18.56,,false,
2024-08-22 11:00:00,USA,USA,US,335.16,403.62,40.01,18.58,,false,
2024-08-22 12:00:00,USA,USA,US,329.58,396.83,41.4,20.51,,false,
2024-08-22 13:00:00,USA,USA,US,317.46,383.1,43.69,23.48,,false,
2024-08-22 14:00:00,USA,USA,US,309.81,374.96,44.98,25.61,,false,
2024-08-22 15:00:00,USA,USA,US,304.44,368.62,46.21,27.69,,false,
2024-08-22 16:00:00,USA,USA,US,308.13,373.15,45.41,27.57,,false,
2024-08-22 17:00:00,USA,USA,US,315.56,381.86,44.06,26.78,,false,
2024-08-22 18:00:00,USA,USA,US,323.84,391.12,42.82,26.0,,false,
2024-08-22 19:00:00,USA,USA,US,326.84,394.5,42.32,25.93,,false,
2024-08-22 20:00:00,USA,USA,US,329.47,397.3,41.96,25.97,,false,
2024-08-22 21:00:00,USA,USA,US,331.19,398.99,41.86,26.1,,false,
2024-08-22 22:00:00,USA,USA,US,336.95,405.41,40.93,25.24,,false,
2024-08-22 23:00:00,USA,USA,US,344.28,413.66,39.63,23.74,,false,
2024-08-23 00:00:00,USA,USA,US,353.12,423.77,37.91,21.67,,false,
2024-08-23 01:00:00,USA,USA,US,358.89,429.63,36.86,20.07,,false,
2024-08-23 02:00:00,USA,USA,US,354.3,423.33,37.67,19.99,,false,
2024-08-23 03:00:00,USA,USA,US,343.16,410.41,39.56,20.86,,false,
2024-08-23 04:00:00,USA,USA,US,332.86,399.25,40.96,21.44,,false,
2024-08-23 05:00:00,USA,USA,US,324.46,390.53,42.09,21.52,,false,
2024-08-23 06:00:00,USA,USA,US,321.81,387.88,42.4,20.9,,false,
2024-08-23 07:00:00,USA,USA,US,320.73,386.07,43.04,20.71,,false,
2024-08-23 08:00:00,USA,USA,US,319.79,385.03,43.23,20.5,,false,
2024-08-23 09:00:00,USA,USA,US,321.3,387.14,42.73,20.01,,false,
2024-08-23 10:00:00,USA,USA,US,324.22,391.33,41.69,19.49,,false,
2024-08-23 11:00:00,USA,USA,US,327.93,395.97,40.86,19.4,,false,
2024-08-23 12:00:00,USA,USA,US,320.78,387.44,42.45,21.41,,false,
2024-08-23 13:00:00,USA,USA,US,310.81,376.54,44.17,23.95,,false,
2024-08-23 14:00:00,USA,USA,US,307.01,373.17,44.55,25.38,,false,
2024-08-23 15:00:00,USA,USA,US,308.39,374.77,44.5,26.33,,false,
2024-08-23 16:00:00,USA,USA,US,315.07,382.29,43.48,26.25,,false,
2024-08-23 17:00:00,USA,USA,US,323.64,392.08,41.98,25.49,,false,
2024-08-23 18:00:00,USA,USA,US,331.92,401.09,40.85,24.84,,false,
2024-08-23 19:00:00,USA,USA,US,336.37,406.08,40.16,24.58,,false,
2024-08-23 20:00:00,USA,USA,US,338.25,408.37,39.79,24.55,,false,
2024-08-23 21:00:00,USA,USA,US,339.07,409.22,39.71,24.69,,false,
2024-08-23 22:00:00,USA,USA,US,342.04,412.39,39.25,24.21,,false,
2024-08-23 23:00:00,USA,USA,US,346.03,416.77,38.5,23.06,,false,
2024-08-24 00:00:00,USA,USA,US,351.71,423.33,37.26,21.3,,false,
2024-08-24 01:00:00,USA,USA,US,354.01,425.34,36.75,20.1,,false,
2024-08-24 02:00:00,USA,USA,US,351.44,421.3,37.42,20.0,,false,
2024-08-24 03:00:00,USA,USA,US,340.54,408.62,39.28,20.96,,false,
2024-08-24 04:00:00,USA,USA,US,327.21,393.82,41.23,22.09,,false,
2024-08-24 05:00:00,USA,USA,US,323.26,389.85,41.74,21.75,,false,
2024-08-24 06:00:00,USA,USA,US,321.75,388.23,42.14,21.14,,false,
2024-08-24 07:00:00,USA,USA,US,320.71,386.81,42.52,20.85,,false,
2024-08-24 08:00:00,USA,USA,US,321.14,387.48,42.46,20.25,,false,
2024-08-24 09:00:00,USA,USA,US,321.42,388.02,42.29,19.88,,false,
2024-08-24 10:00:00,USA,USA,US,321.84,388.81,42.01,19.57,,false,
2024-08-24 11:00:00,USA,USA,US,323.7,391.07,41.67,19.52,,false,
2024-08-24 12:00:00,USA,USA,US,317.15,383.46,43.1,21.44,,false,
2024-08-24 13:00:00,USA,USA,US,306.99,372.56,44.68,23.97,,false,
2024-08-24 14:00:00,USA,USA,US,301.59,367.48,45.32,25.83,,false,
2024-08-24 15:00:00,USA,USA,US,302.33,368.26,45.31,26.93,,false,
2024-08-24 16:00:00,USA,USA,US,307.92,374.98,44.13,26.74,,false,
2024-08-24 17:00:00,USA,USA,US,314.46,382.43,43.04,26.45,,false,
2024-08-24 18:00:00,USA,USA,US,320.16,388.38,42.45,26.49,,false,
2024-08-24 19:00:00,USA,USA,US,324.74,393.05,42.03,26.55,,false,
2024-08-24 20:00:00,USA,USA,US,331.56,400.45,41.15,26.11,,false,
2024-08-24 21:00:00,USA,USA,US,333.79,402.73,40.96,26.13,,false,
2024-08-24 22:00:00,USA,USA,US,338.42,407.97,40.14,25.33,,false,
2024-08-24 23:00:00,USA,USA,US,344.94,415.46,38.85,23.68,,false,
2024-08-25 00:00:00,USA,USA,US,354.84,426.22,37.18,21.48,,false,
2024-08-25 01:00:00,USA,USA,US,356.11,426.97,36.89,20.59,,false,
2024-08-25 02:00:00,USA,USA,US,350.03,419.37,37.89,20.76,,false,
2024-08-25 03:00:00,USA,USA,US,342.99,411.31,39.03,20.94,,false,
2024-08-25 04:00:00,USA,USA,US,333.56,400.85,40.41,21.47,,false,
2024-08-25 05:00:00,USA,USA,US,326.2,393.25,41.23,21.36,,false,
2024-08-25 06:00:00,USA,USA,US,320.55,387.41,41.92,21.06,,false,
2024-08-25 07:00:00,USA,USA,US,316.15,382.5,42.71,21.15,,false,
2024-08-25 08:00:00,USA,USA,US,318.2,385.03,42.42,20.32,,false,
2024-08-25 09:00:00,USA,USA,US,319.3,386.3,42.27,19.82,,false,
2024-08-25 10:00:00,USA,USA,US,322.13,389.62,41.72,19.19,,false,
2024-08-25 11:00:00,USA,USA,US,325.46,393.21,41.34,18.96,,false,
2024-08-25 12:00:00,USA,USA,US,318.12,384.99,42.73,21.0,,false,
2024-08-25 13:00:00,USA,USA,US,309.38,375.71,44.1,23.42,,false,
2024-08-25 14:00:00,USA,USA,US,309.14,375.45,44.46,25.09,,false,
2024-08-25 15:00:00,USA,USA,US,317.17,384.66,43.16,25.04,,false,
2024-08-25 16:00:00,USA,USA,US,330.51,400.13,40.79,23.81,,false,
2024-08-25 17:00:00,USA,USA,US,341.75,412.56,39.24,23.19,,false,
2024-08-25 18:00:00,USA,USA,US,346.29,417.36,38.68,23.33,,false,
2024-08-25 19:00:00,USA,USA,US,345.66,416.81,38.69,23.87,,false,
2024-08-25 20:00:00,USA,USA,US,346.0,417.48,38.47,24.04,,false,
2024-08-25 21:00:00,USA,USA,US,349.2,420.87,38.15,24.0,,false,
2024-08-25 22:00:00,USA,USA,US,355.91,428.54,37.0,22.97,,false,
2024-08-25 23:00:00,USA,USA,US,365.68,439.51,35.3,21.05,,false,
2024-08-26 00:00:00,USA,USA,US,374.68,449.43,33.78,19.17,,false,
2024-08-26 01:00:00,USA,USA,US,378.62,452.84,33.18,18.01,,false,
2024-08-26 02:00:00,USA,USA,US,377.95,450.79,33.56,17.48,,false,
2024-08-26 03:00:00,USA,USA,US,369.94,441.68,34.86,17.69,,false,
2024-08-26 04:00:00,USA,USA,US,360.77,431.8,36.03,18.04,,false,
2024-08-26 05:00:00,USA,USA,US,352.05,423.1,36.88,17.99,,false,
2024-08-26 06:00:00,USA,USA,US,346.59,417.97,37.24,17.4,,false,
2024-08-26 07:00:00,USA,USA,US,345.91,417.22,37.43,16.89,,false,
2024-08-26 08:00:00,USA,USA,US,352.95,425.23,36.3,15.41,,false,
2024-08-26 09:00:00,USA,USA,US,361.61,434.98,34.93,14.19,,false,
2024-08-26 10:00:00,USA,USA,US,375.49,450.33,32.95,12.79,,false,
2024-08-26 11:00:00,USA,USA,US,387.22,462.85,31.63,12.2,,false,
2024-08-26 12:00:00,USA,USA,US,383.75,458.2,32.76,14.0,,false,
2024-08-26 13:00:00,USA,USA,US,374.0,447.36,34.45,16.57,,false,
2024-08-26 14:00:00,USA,USA,US,369.57,443.19,35.15,18.23,,false,
2024-08-26 15:00:00,USA,USA,US,374.16,448.31,34.69,18.76,,false,
2024-08-26 16:00:00,USA,USA,US,382.23,457.61,33.4,18.34,,false,
2024-08-26 17:00:00,USA,USA,US,383.25,459.12,33.12,18.79,,false,
2024-08-26 18:00:00,USA,USA,US,381.3,456.91,33.48,19.61,,false,
2024-08-26 19:00:00,USA,USA,US,379.84,455.53,33.55,20.01,,false,
2024-08-26 20:00:00,USA,USA,US,378.08,453.8,33.72,20.46,,false,
2024-08-26 21:00:00,USA,USA,US,377.24,453.04,33.91,20.78,,false,
2024-08-26 22:00:00,USA,USA,US,377.61,453.73,33.6,20.47,,false,
2024-08-26 23:00:00,USA,USA,US,381.38,458.08,32.77,19.41,,false,
2024-08-27 00:00:00,USA,USA,US,388.68,466.03,31.5,17.8,,false,
2024-08-27 01:00:00,USA,USA,US,399.87,477.22,29.96,15.64,,false,
2024-08-27 02:00:00,USA,USA,US,399.21,475.38,30.26,15.06,,false,
2024-08-27 03:00:00,USA,USA,US,387.17,461.81,32.0,15.77,,false,
2024-08-27 04:00:00,USA,USA,US,380.03,453.79,33.05,15.81,,false,
2024-08-27 05:00:00,USA,USA,US,377.19,451.06,33.36,15.22,,false,
2024-08-27 06:00:00,USA,USA,US,374.96,449.47,33.25,14.31,,false,
2024-08-27 07:00:00,USA,USA,US,373.63,448.08,33.49,13.85,,false,
2024-08-27 08:00:00,USA,USA,US,370.36,444.71,33.83,13.8,,false,
2024-08-27 09:00:00,USA,USA,US,372.43,447.32,33.3,13.31,,false,
2024-08-27 10:00:00,USA,USA,US,380.22,456.1,32.09,12.53,,false,
2024-08-27 11:00:00,USA,USA,US,392.99,469.86,30.63,11.63,,false,
2024-08-27 12:00:00,USA,USA,US,392.08,468.26,31.34,12.81,,false,
2024-08-27 13:00:00,USA,USA,US,383.94,458.73,33.08,15.35,,false,
2024-08-27 14:00:00,USA,USA,US,374.61,448.86,34.72,18.0,,false,
2024-08-27 15:00:00,USA,USA,US,375.49,449.85,34.93,19.2,,false,
2024-08-27 16:00:00,USA,USA,US,381.04,456.31,33.96,19.11,,false,
2024-08-27 17:00:00,USA,USA,US,382.81,458.7,33.4,19.22,,false,
2024-08-27 18:00:00,USA,USA,US,383.31,459.52,33.19,19.47,,false,
2024-08-27 19:00:00,USA,USA,US,384.93,461.19,33.14,19.76,,false,
2024-08-27 20:00:00,USA,USA,US,385.56,462.0,33.01,19.9,,false,
2024-08-27 21:00:00,USA,USA,US,386.99,463.79,32.68,19.7,,false,
2024-08-27 22:00:00,USA,USA,US,391.25,468.71,31.95,18.9,,false,
2024-08-27 23:00:00,USA,USA,US,398.37,476.69,30.69,17.42,,false,
2024-08-28 00:00:00,USA,USA,US,402.19,481.1,29.59,15.92,,false,
2024-08-28 01:00:00,USA,USA,US,408.78,487.26,28.49,14.22,,false,
2024-08-28 02:00:00,USA,USA,US,404.46,481.59,29.24,14.1,,false,
2024-08-28 03:00:00,USA,USA,US,389.46,464.36,31.69,15.48,,false,
2024-08-28 04:00:00,USA,USA,US,378.08,451.83,33.26,16.0,,false,
2024-08-28 05:00:00,USA,USA,US,374.61,449.0,33.47,15.28,,false,
2024-08-28 06:00:00,USA,USA,US,372.15,446.91,33.58,14.48,,false,
2024-08-28 07:00:00,USA,USA,US,369.71,444.06,34.04,14.31,,false,
2024-08-28 08:00:00,USA,USA,US,369.95,444.51,33.87,13.78,,false,
2024-08-28 09:00:00,USA,USA,US,374.2,449.59,33.01,12.96,,false,
2024-08-28 10:00:00,USA,USA,US,380.88,457.41,31.78,12.24,,false,
2024-08-28 11:00:00,USA,USA,US,391.13,468.59,30.49,11.62,,false,
2024-08-28 12:00:00,USA,USA,US,387.86,464.27,31.52,13.23,,false,
2024-08-28 13:00:00,USA,USA,US,374.89,449.84,33.73,16.28,,false,
2024-08-28 14:00:00,USA,USA,US,368.21,443.0,34.77,18.21,,false,
2024-08-28 15:00:00,USA,USA,US,367.56,442.01,35.27,19.61,,false,
2024-08-28 16:00:00,USA,USA,US,372.56,447.52,34.66,19.87,,false,
2024-08-28 17:00:00,USA,USA,US,373.86,448.81,34.62,20.4,,false,
2024-08-28 18:00:00,USA,USA,US,373.62,448.66,34.56,20.75,,false,
2024-08-28 19:00:00,USA,USA,US,373.51,448.53,34.66,21.13,,false,
2024-08-28 20:00:00,USA,USA,US,372.87,448.01,34.62,21.29,,false,
2024-08-28 21:00:00,USA,USA,US,373.13,448.28,34.59,21.35,,false,
2024-08-28 22:00:00,USA,USA,US,375.4,450.88,34.13,20.83,,false,
2024-08-28 23:00:00,USA,USA,US,379.84,455.99,33.2,19.71,,false,
2024-08-29 00:00:00,USA,USA,US,388.79,466.0,31.57,17.7,,false,
2024-08-29 01:00:00,USA,USA,US,393.46,470.28,30.88,16.48,,false,
2024-08-29 02:00:00,USA,USA,US,385.67,460.69,32.27,16.94,,false,
2024-08-29 03:00:00,USA,USA,US,374.81,448.25,34.05,17.67,,false,
2024-08-29 04:00:00,USA,USA,US,365.56,437.62,35.34,17.91,,false,
2024-08-29 05:00:00,USA,USA,US,361.83,433.92,35.71,17.26,,false,
2024-08-29 06:00:00,USA,USA,US,357.17,429.65,35.91,16.66,,false,
2024-08-29 07:00:00,USA,USA,US,356.77,429.04,36.01,16.14,,false,
2024-08-29 08:00:00,USA,USA,US,356.01,428.69,35.87,15.58,,false,
2024-08-29 09:00:00,USA,USA,US,359.63,433.19,35.04,14.85,,false,
2024-08-29 10:00:00,USA,USA,US,366.38,440.74,34.07,14.3,,false,
2024-08-29 11:00:00,USA,USA,US,373.85,448.7,33.28,14.17,,false,
2024-08-29 12:00:00,USA,USA,US,369.23,442.96,34.42,15.84,,false,
2024-08-29 13:00:00,USA,USA,US,363.3,436.26,35.68,17.86,,false,
2024-08-29 14:00:00,USA,USA,US,357.27,430.01,36.85,19.8,,false,
2024-08-29 15:00:00,USA,USA,US,360.15,432.46,37.09,21.09,,false,
2024-08-29 16:00:00,USA,USA,US,362.45,434.87,36.86,21.58,,false,
2024-08-29 17:00:00,USA,USA,US,360.37,433.0,36.9,22.12,,false,
2024-08-29 18:00:00,USA,USA,US,359.24,431.81,37.05,22.63,,false,
2024-08-29 19:00:00,USA,USA,US,357.82,430.32,37.23,23.04,,false,
2024-08-29 20:00:00,USA,USA,US,359.83,432.64,36.89,22.89,,false,
2024-08-29 21:00:00,USA,USA,US,360.71,433.9,36.55,22.6,,false,
2024-08-29 22:00:00,USA,USA,US,365.2,438.95,35.7,21.67,,false,
2024-08-29 23:00:00,USA,USA,US,374.3,449.11,34.11,19.82,,false,
2024-08-30 00:00:00,USA,USA,US,387.39,463.53,32.07,17.41,,false,
2024-08-30 01:00:00,USA,USA,US,400.0,476.39,30.37,15.17,,false,
2024-08-30 02:00:00,USA,USA,US,399.92,475.24,30.68,14.63,,false,
2024-08-30 03:00:00,USA,USA,US,393.7,467.76,31.94,14.96,,false,
2024-08-30 04:00:00,USA,USA,US,387.23,460.78,32.78,14.81,,false,
2024-08-30 05:00:00,USA,USA,US,381.75,455.45,33.1,14.05,,false,
2024-08-30 06:00:00,USA,USA,US,378.31,452.89,32.88,12.95,,false,
2024-08-30 07:00:00,USA,USA,US,376.46,450.86,33.16,12.47,,false,
2024-08-30 08:00:00,USA,USA,US,376.06,450.82,32.98,11.88,,false,
2024-08-30 09:00:00,USA,USA,US,379.78,455.17,32.27,11.2,,false,
2024-08-30 10:00:00,USA,USA,US,387.43,463.87,31.03,10.43,,false,
2024-08-30 11:00:00,USA,USA,US,396.13,473.24,29.92,9.98,,false,
2024-08-30 12:00:00,USA,USA,US,394.51,470.78,30.7,11.33,,false,
2024-08-30 13:00:00,USA,USA,US,385.68,460.97,32.26,13.64,,false,
2024-08-30 14:00:00,USA,USA,US,378.35,453.21,33.52,15.81,,false,
2024-08-30 15:00:00,USA,USA,US,373.77,447.7,34.71,17.97,,false,
2024-08-30 16:00:00,USA,USA,US,369.87,443.61,35.27,19.26,,false,
2024-08-30 17:00:00,USA,USA,US,366.93,440.42,35.67,20.23,,false,
2024-08-30 18:00:00,USA,USA,US,367.85,441.48,35.49,20.48,,false,
2024-08-30 19:00:00,USA,USA,US,365.56,438.78,35.95,21.18,,false,
2024-08-30 20:00:00,USA,USA,US,366.99,440.29,35.73,21.07,,false,
2024-08-30 21:00:00,USA,USA,US,366.3,439.55,35.73,21.16,,false,
2024-08-30 22:00:00,USA,USA,US,369.67,443.51,34.97,20.26,,false,
2024-08-30 23:00:00,USA,USA,US,378.91,454.15,33.18,18.25,,false,
2024-08-31 00:00:00,USA,USA,US,395.66,473.14,30.32,15.04,,false,
2024-08-31 01:00:00,USA,USA,US,406.29,484.0,28.85,13.08,,false,
2024-08-31 02:00:00,USA,USA,US,403.43,480.29,29.32,12.73,,false,
2024-08-31 03:00:00,USA,USA,US,398.46,474.64,30.08,12.66,,false,
2024-08-31 04:00:00,USA,USA,US,391.3,467.0,31.01,12.62,,false,
2024-08-31 05:00:00,USA,USA,US,385.8,461.73,31.3,12.03,,false,
2024-08-31 06:00:00,USA,USA,US,382.17,458.72,31.32,11.38,,false,
2024-08-31 07:00:00,USA,USA,US,377.66,453.96,31.86,11.27,,false,
2024-08-31 08:00:00,USA,USA,US,374.37,450.77,32.18,11.1,,false,
2024-08-31 09:00:00,USA,USA,US,374.01,450.65,32.08,10.73,,false,
2024-08-31 10:00:00,USA,USA,US,373.49,450.32,31.99,10.62,,false,
2024-08-31 11:00:00,USA,USA,US,374.05,451.15,31.8,10.68,,false,
2024-08-31 12:00:00,USA,USA,US,368.96,445.3,32.76,12.29,,false,
2024-08-31 13:00:00,USA,USA,US,360.86,436.29,34.23,14.68,,false,
2024-08-31 14:00:00,USA,USA,US,357.49,431.91,35.43,16.83,,false,
2024-08-31 15:00:00,USA,USA,US,351.6,424.76,36.9,19.18,,false,
2024-08-31 16:00:00,USA,USA,US,348.65,421.48,37.43,20.54,,false,
2024-08-31 17:00:00,USA,USA,US,350.81,423.65,37.29,21.06,,false,
2024-08-31 18:00:00,USA,USA,US,351.83,424.67,37.2,21.48,,false,
2024-08-31 19:00:00,USA,USA,US,352.76,425.45,37.23,21.94,,false,
2024-08-31 20:00:00,USA,USA,US,353.66,426.36,37.15,22.18,,false,
2024-08-31 21:00:00,USA,USA,US,358.69,431.77,36.44,21.68,,false,
2024-08-31 22:00:00,USA,USA,US,365.9,439.76,35.21,20.4,,false,
2024-08-31 23:00:00,USA,USA,US,378.22,453.62,32.98,17.91,,false,
2024-09-01 00:00:00,USA,USA,US,386.14,462.67,31.41,15.96,,false,
2024-09-01 01:00:00,USA,USA,US,391.59,467.64,30.65,14.59,,false,
2024-09-01 02:00:00,USA,USA,US,389.27,464.97,30.65,13.83,,false,
2024-09-01 03:00:00,USA,USA,US,382.21,457.34,31.6,13.94,,false,
2024-09-01 04:00:00,USA,USA,US,375.25,449.84,32.59,13.95,,false,
2024-09-01 05:00:00,USA,USA,US,373.51,448.11,32.91,13.42,,false,
2024-09-01 06:00:00,USA,USA,US,369.94,444.63,33.28,13.06,,false,
2024-09-01 07:00:00,USA,USA,US,368.92,443.85,33.25,12.42,,false,
2024-09-01 08:00:00,USA,USA,US,369.0,443.94,33.26,11.86,,false,
2024-09-01 09:00:00,USA,USA,US,368.14,443.15,33.29,11.55,,false,
2024-09-01 10:00:00,USA,USA,US,369.03,444.46,32.96,11.22,,false,
2024-09-01 11:00:00,USA,USA,US,366.44,441.6,33.4,11.8,,false,
2024-09-01 12:00:00,USA,USA,US,358.38,432.3,35.02,13.99,,false,
2024-09-01 13:00:00,USA,USA,US,349.92,422.98,36.44,16.27,,false,
2024-09-01 14:00:00,USA,USA,US,346.19,418.53,37.46,18.23,,false,
2024-09-01 15:00:00,USA,USA,US,338.66,409.99,38.91,20.82,,false,
2024-09-01 16:00:00,USA,USA,US,334.38,405.21,39.64,22.36,,false,
2024-09-01 17:00:00,USA,USA,US,332.83,403.44,39.9,23.27,,false,
2024-09-01 18:00:00,USA,USA,US,331.24,401.46,40.24,24.14,,false,
2024-09-01 19:00:00,USA,USA,US,332.34,402.34,40.32,24.6,,false,
2024-09-01 20:00:00,USA,USA,US,333.86,403.88,40.21,24.79,,false,
2024-09-01 21:00:00,USA,USA,US,338.24,408.75,39.52,24.3,,false,
2024-09-01 22:00:00,USA,USA,US,346.01,417.38,38.22,22.96,,false,
2024-09-01 23:00:00,USA,USA,US,358.63,431.64,35.95,20.42,,false,
2024-09-02 00:00:00,USA,USA,US,367.01,441.47,34.11,18.21,,false,
2024-09-02 01:00:00,USA,USA,US,365.67,439.16,34.1,17.63,,false,
2024-09-02 02:00:00,USA,USA,US,361.18,434.02,34.54,17.3,,false,
2024-09-02 03:00:00,USA,USA,US,355.2,427.68,35.23,17.07,,false,
2024-09-02 04:00:00,USA,USA,US,351.41,423.58,35.83,16.58,,false,
2024-09-02 05:00:00,USA,USA,US,348.2,420.39,36.32,15.97,,false,
2024-09-02 06:00:00,USA,USA,US,344.79,417.02,36.7,15.55,,false,
2024-09-02 07:00:00,USA,USA,US,342.84,414.81,37.07,15.2,,false,
2024-09-02 08:00:00,USA,USA,US,342.84,414.57,37.27,14.85,,false,
2024-09-02 09:00:00,USA,USA,US,343.23,415.1,37.15,14.56,,false,
2024-09-02 10:00:00,USA,USA,US,342.33,414.27,37.19,14.65,,false,
2024-09-02 11:00:00,USA,USA,US,340.66,412.4,37.5,15.1,,false,
2024-09-02 12:00:00,USA,USA,US,330.29,400.52,39.51,17.46,,false,
2024-09-02 13:00:00,USA,USA,US,323.5,392.83,40.86,19.58,,false,
2024-09-02 14:00:00,USA,USA,US,320.6,389.31,41.73,21.45,,false,
2024-09-02 15:00:00,USA,USA,US,317.47,385.36,42.66,23.5,,false,
2024-09-02 16:00:00,USA,USA,US,318.74,386.92,42.38,24.2,,false,
2024-09-02 17:00:00,USA,USA,US,322.79,391.65,41.65,24.22,,false,
2024-09-02 18:00:00,USA,USA,US,324.72,393.99,41.2,24.35,,false,
2024-09-02 19:00:00,USA,USA,US,325.82,395.31,40.98,24.6,,false,
2024-09-02 20:00:00,USA,USA,US,329.54,399.53,40.36,24.35,,false,
